image,multi-label_double_winding,multi-label_gap,multi-label_crossing,binary_NOK
Spule003_Image0001.jpg,0,0,0,0
Spule003_Image0002.jpg,0,0,0,0
Spule003_Image0003.jpg,0,0,0,0
Spule003_Image0004.jpg,0,0,0,0
Spule003_Image0005.jpg,0,0,0,0
Spule003_Image0006.jpg,0,0,0,0
Spule003_Image0007.jpg,0,0,0,0
Spule003_Image0008.jpg,0,0,0,0
Spule003_Image0009.jpg,0,0,0,0
Spule003_Image0010.jpg,0,0,0,0
Spule003_Image0011.jpg,0,0,0,0
Spule003_Image0012.jpg,0,0,0,0
Spule003_Image0013.jpg,0,0,0,0
Spule003_Image0014.jpg,0,0,0,0
Spule003_Image0015.jpg,0,0,0,0
Spule003_Image0016.jpg,0,0,0,0
Spule003_Image0017.jpg,0,0,0,0
Spule003_Image0018.jpg,0,0,0,0
Spule003_Image0019.jpg,0,0,0,0
Spule003_Image0020.jpg,0,0,0,0
Spule003_Image0021.jpg,0,0,0,0
Spule003_Image0022.jpg,0,0,0,0
Spule003_Image0023.jpg,0,0,0,0
Spule003_Image0024.jpg,0,0,0,0
Spule003_Image0025.jpg,0,0,0,0
Spule003_Image0026.jpg,0,0,0,0
Spule003_Image0027.jpg,0,0,0,0
Spule003_Image0028.jpg,0,0,0,0
Spule003_Image0029.jpg,0,0,0,0
Spule003_Image0030.jpg,0,0,0,0
Spule003_Image0031.jpg,0,0,0,0
Spule003_Image0032.jpg,0,0,0,0
Spule003_Image0033.jpg,0,0,0,0
Spule003_Image0034.jpg,0,0,0,0
Spule003_Image0035.jpg,0,0,0,0
Spule003_Image0036.jpg,0,0,0,0
Spule003_Image0037.jpg,0,0,0,0
Spule003_Image0038.jpg,0,0,0,0
Spule003_Image0039.jpg,0,0,0,0
Spule003_Image0040.jpg,0,0,0,0
Spule003_Image0041.jpg,0,0,0,0
Spule003_Image0042.jpg,0,0,0,0
Spule003_Image0043.jpg,0,0,0,0
Spule003_Image0044.jpg,0,0,0,0
Spule003_Image0045.jpg,0,0,0,0
Spule003_Image0046.jpg,0,0,0,0
Spule003_Image0047.jpg,0,0,0,0
Spule003_Image0048.jpg,0,0,0,0
Spule003_Image0049.jpg,0,0,0,0
Spule003_Image0050.jpg,0,0,0,0
Spule003_Image0051.jpg,0,0,0,0
Spule003_Image0052.jpg,0,0,0,0
Spule003_Image0053.jpg,0,0,0,0
Spule003_Image0054.jpg,0,0,0,0
Spule003_Image0055.jpg,0,0,0,0
Spule003_Image0056.jpg,0,0,0,0
Spule003_Image0057.jpg,0,0,0,0
Spule003_Image0058.jpg,0,0,0,0
Spule003_Image0059.jpg,0,0,0,0
Spule003_Image0060.jpg,0,0,0,0
Spule003_Image0061.jpg,0,0,0,0
Spule003_Image0062.jpg,0,0,0,0
Spule003_Image0063.jpg,0,0,0,0
Spule003_Image0064.jpg,0,0,0,0
Spule003_Image0065.jpg,0,0,0,0
Spule003_Image0066.jpg,0,0,0,0
Spule003_Image0067.jpg,0,0,0,0
Spule003_Image0068.jpg,0,0,0,0
Spule003_Image0069.jpg,0,0,0,0
Spule003_Image0070.jpg,0,0,0,0
Spule003_Image0071.jpg,0,0,0,0
Spule003_Image0072.jpg,0,0,0,0
Spule003_Image0073.jpg,0,0,0,0
Spule003_Image0074.jpg,0,0,0,0
Spule003_Image0075.jpg,0,0,0,0
Spule003_Image0076.jpg,0,0,0,0
Spule003_Image0077.jpg,0,0,0,0
Spule003_Image0078.jpg,0,0,0,0
Spule003_Image0079.jpg,0,0,0,0
Spule003_Image0080.jpg,0,0,0,0
Spule003_Image0081.jpg,0,0,0,0
Spule003_Image0082.jpg,0,0,0,0
Spule003_Image0083.jpg,0,0,0,0
Spule003_Image0084.jpg,0,0,0,0
Spule003_Image0085.jpg,0,0,0,0
Spule003_Image0086.jpg,0,0,0,0
Spule003_Image0087.jpg,0,0,0,0
Spule003_Image0088.jpg,0,0,0,0
Spule003_Image0089.jpg,0,0,0,0
Spule003_Image0090.jpg,0,0,0,0
Spule003_Image0091.jpg,0,1,0,1
Spule003_Image0092.jpg,0,1,0,1
Spule003_Image0093.jpg,0,0,0,0
Spule003_Image0094.jpg,0,0,0,0
Spule003_Image0095.jpg,0,1,0,1
Spule003_Image0096.jpg,0,1,0,1
Spule003_Image0097.jpg,0,1,0,1
Spule003_Image0098.jpg,0,0,0,0
Spule003_Image0099.jpg,0,1,0,1
Spule003_Image0100.jpg,0,1,0,1
Spule003_Image0101.jpg,0,1,0,1
Spule003_Image0102.jpg,0,0,0,0
Spule003_Image0103.jpg,0,1,0,1
Spule003_Image0104.jpg,0,1,0,1
Spule003_Image0105.jpg,0,1,0,1
Spule003_Image0106.jpg,0,0,0,0
Spule003_Image0107.jpg,0,1,0,1
Spule003_Image0108.jpg,0,1,0,1
Spule003_Image0109.jpg,0,1,0,1
Spule003_Image0110.jpg,0,0,0,0
Spule003_Image0111.jpg,0,1,0,1
Spule003_Image0112.jpg,0,1,0,1
Spule003_Image0113.jpg,0,1,0,1
Spule003_Image0114.jpg,0,0,0,0
Spule003_Image0115.jpg,0,1,0,1
Spule003_Image0116.jpg,0,1,0,1
Spule003_Image0117.jpg,0,1,0,1
Spule003_Image0118.jpg,0,0,0,0
Spule003_Image0119.jpg,0,1,0,1
Spule003_Image0120.jpg,0,1,0,1
Spule003_Image0121.jpg,0,1,0,1
Spule003_Image0122.jpg,0,0,0,0
Spule003_Image0123.jpg,0,1,0,1
Spule003_Image0124.jpg,0,1,0,1
Spule003_Image0125.jpg,0,1,0,1
Spule003_Image0126.jpg,0,0,0,0
Spule003_Image0127.jpg,0,1,0,1
Spule003_Image0128.jpg,0,1,0,1
Spule003_Image0129.jpg,0,1,0,1
Spule003_Image0130.jpg,0,0,0,0
Spule003_Image0131.jpg,0,1,0,1
Spule003_Image0132.jpg,0,1,0,1
Spule003_Image0133.jpg,0,1,0,1
Spule003_Image0134.jpg,0,0,0,0
Spule003_Image0135.jpg,0,1,0,1
Spule003_Image0136.jpg,0,1,0,1
Spule003_Image0137.jpg,0,1,0,1
Spule003_Image0138.jpg,0,0,0,0
Spule003_Image0139.jpg,0,1,0,1
Spule003_Image0140.jpg,0,1,0,1
Spule003_Image0141.jpg,0,1,0,1
Spule003_Image0142.jpg,0,0,0,0
Spule003_Image0143.jpg,0,1,0,1
Spule003_Image0144.jpg,0,1,0,1
Spule003_Image0145.jpg,0,1,0,1
Spule003_Image0146.jpg,0,0,0,0
Spule003_Image0147.jpg,0,1,0,1
Spule003_Image0148.jpg,0,1,0,1
Spule003_Image0149.jpg,0,1,0,1
Spule003_Image0150.jpg,0,0,0,0
Spule003_Image0151.jpg,0,1,0,1
Spule003_Image0152.jpg,0,1,0,1
Spule003_Image0153.jpg,0,1,0,1
Spule003_Image0154.jpg,0,0,0,0
Spule003_Image0155.jpg,0,1,0,1
Spule003_Image0156.jpg,0,1,0,1
Spule003_Image0157.jpg,0,1,0,1
Spule003_Image0158.jpg,0,0,0,0
Spule003_Image0159.jpg,0,1,0,1
Spule003_Image0160.jpg,0,1,0,1
Spule003_Image0161.jpg,0,1,0,1
Spule003_Image0162.jpg,0,0,0,0
Spule003_Image0163.jpg,0,1,0,1
Spule003_Image0164.jpg,0,1,0,1
Spule003_Image0165.jpg,0,1,0,1
Spule003_Image0166.jpg,0,0,0,0
Spule003_Image0167.jpg,0,1,0,1
Spule003_Image0168.jpg,0,1,0,1
Spule003_Image0169.jpg,0,1,0,1
Spule003_Image0170.jpg,0,0,0,0
Spule003_Image0171.jpg,0,1,0,1
Spule003_Image0172.jpg,0,1,0,1
Spule003_Image0173.jpg,0,1,0,1
Spule003_Image0174.jpg,0,0,0,0
Spule003_Image0175.jpg,0,1,0,1
Spule003_Image0176.jpg,0,1,0,1
Spule003_Image0177.jpg,0,1,0,1
Spule003_Image0178.jpg,0,0,0,0
Spule003_Image0179.jpg,0,1,0,1
Spule003_Image0180.jpg,0,1,0,1
Spule003_Image0181.jpg,0,1,0,1
Spule003_Image0182.jpg,0,0,0,0
Spule003_Image0183.jpg,0,1,0,1
Spule003_Image0184.jpg,0,1,0,1
Spule003_Image0185.jpg,0,1,0,1
Spule003_Image0186.jpg,0,0,0,0
Spule003_Image0187.jpg,0,1,0,1
Spule003_Image0188.jpg,0,1,0,1
Spule003_Image0189.jpg,0,1,0,1
Spule003_Image0190.jpg,0,0,0,0
Spule003_Image0191.jpg,0,1,0,1
Spule003_Image0192.jpg,0,1,0,1
Spule003_Image0193.jpg,0,1,0,1
Spule003_Image0194.jpg,0,0,0,0
Spule003_Image0195.jpg,0,1,0,1
Spule003_Image0196.jpg,0,1,0,1
Spule003_Image0197.jpg,0,1,0,1
Spule003_Image0198.jpg,0,0,0,0
Spule003_Image0199.jpg,0,1,0,1
Spule003_Image0200.jpg,0,1,0,1
Spule003_Image0201.jpg,0,1,0,1
Spule003_Image0202.jpg,0,0,0,0
Spule003_Image0203.jpg,0,1,0,1
Spule003_Image0204.jpg,0,1,0,1
Spule003_Image0205.jpg,0,1,0,1
Spule003_Image0206.jpg,0,0,0,0
Spule003_Image0207.jpg,0,1,0,1
Spule003_Image0208.jpg,0,1,0,1
Spule003_Image0209.jpg,0,1,0,1
Spule003_Image0210.jpg,0,0,0,0
Spule003_Image0211.jpg,0,1,0,1
Spule003_Image0212.jpg,0,1,0,1
Spule003_Image0213.jpg,0,1,0,1
Spule003_Image0214.jpg,0,0,0,0
Spule003_Image0215.jpg,0,1,0,1
Spule003_Image0216.jpg,0,1,0,1
Spule003_Image0217.jpg,0,1,0,1
Spule003_Image0218.jpg,0,0,0,0
Spule003_Image0219.jpg,0,1,0,1
Spule003_Image0220.jpg,0,1,0,1
Spule003_Image0221.jpg,0,1,0,1
Spule003_Image0222.jpg,0,0,0,0
Spule003_Image0223.jpg,0,1,0,1
Spule003_Image0224.jpg,0,1,0,1
Spule003_Image0225.jpg,0,1,0,1
Spule003_Image0226.jpg,0,0,0,0
Spule003_Image0227.jpg,0,1,0,1
Spule003_Image0228.jpg,0,1,0,1
Spule003_Image0229.jpg,0,1,0,1
Spule003_Image0230.jpg,0,0,0,0
Spule003_Image0231.jpg,0,1,0,1
Spule003_Image0232.jpg,0,1,0,1
Spule003_Image0233.jpg,0,1,0,1
Spule003_Image0234.jpg,0,0,0,0
Spule003_Image0235.jpg,0,1,0,1
Spule003_Image0236.jpg,0,1,0,1
Spule003_Image0237.jpg,0,1,0,1
Spule003_Image0238.jpg,0,0,0,0
Spule003_Image0239.jpg,0,1,0,1
Spule003_Image0240.jpg,0,1,0,1
Spule003_Image0241.jpg,0,1,0,1
Spule003_Image0242.jpg,0,0,0,0
Spule003_Image0243.jpg,0,1,0,1
Spule003_Image0244.jpg,0,1,0,1
Spule003_Image0245.jpg,0,1,0,1
Spule003_Image0246.jpg,0,0,0,0
Spule003_Image0247.jpg,0,1,0,1
Spule003_Image0248.jpg,0,1,0,1
Spule003_Image0249.jpg,0,1,0,1
Spule003_Image0250.jpg,0,0,0,0
Spule003_Image0251.jpg,0,1,0,1
Spule003_Image0252.jpg,0,1,0,1
Spule003_Image0253.jpg,0,1,0,1
Spule003_Image0254.jpg,0,0,0,0
Spule003_Image0255.jpg,0,1,0,1
Spule003_Image0256.jpg,0,1,0,1
Spule003_Image0257.jpg,0,1,0,1
Spule003_Image0258.jpg,0,0,0,0
Spule003_Image0259.jpg,0,1,0,1
Spule003_Image0260.jpg,0,1,0,1
Spule003_Image0261.jpg,0,1,0,1
Spule003_Image0262.jpg,0,0,0,0
Spule003_Image0263.jpg,0,1,0,1
Spule003_Image0264.jpg,0,1,0,1
Spule003_Image0265.jpg,0,1,0,1
Spule003_Image0266.jpg,0,0,0,0
Spule003_Image0267.jpg,0,1,0,1
Spule003_Image0268.jpg,0,1,0,1
Spule003_Image0269.jpg,0,1,0,1
Spule003_Image0270.jpg,0,0,0,0
Spule003_Image0271.jpg,0,1,0,1
Spule003_Image0272.jpg,0,1,0,1
Spule003_Image0273.jpg,0,1,0,1
Spule003_Image0274.jpg,0,0,0,0
Spule003_Image0275.jpg,0,1,0,1
Spule003_Image0276.jpg,0,1,0,1
Spule003_Image0277.jpg,0,0,0,0
Spule003_Image0278.jpg,0,0,0,0
Spule003_Image0279.jpg,0,1,0,1
Spule003_Image0280.jpg,0,1,0,1
Spule003_Image0281.jpg,0,0,0,0
Spule003_Image0282.jpg,0,0,0,0
Spule003_Image0283.jpg,0,1,0,1
Spule003_Image0284.jpg,0,1,0,1
Spule003_Image0285.jpg,0,0,0,0
Spule003_Image0286.jpg,0,0,0,0
Spule003_Image0287.jpg,0,1,0,1
Spule003_Image0288.jpg,0,1,0,1
Spule003_Image0289.jpg,0,0,0,0
Spule003_Image0290.jpg,0,0,0,0
Spule003_Image0291.jpg,0,1,0,1
Spule003_Image0292.jpg,0,1,0,1
Spule003_Image0293.jpg,0,0,0,0
Spule003_Image0294.jpg,0,0,0,0
Spule003_Image0295.jpg,0,1,0,1
Spule003_Image0296.jpg,0,1,0,1
Spule003_Image0297.jpg,0,0,0,0
Spule003_Image0298.jpg,0,0,0,0
Spule003_Image0299.jpg,0,1,0,1
Spule003_Image0300.jpg,0,1,0,1
Spule003_Image0301.jpg,0,0,0,0
Spule003_Image0302.jpg,0,0,0,0
Spule003_Image0303.jpg,0,1,0,1
Spule003_Image0304.jpg,0,1,0,1
Spule003_Image0305.jpg,0,0,0,0
Spule003_Image0306.jpg,0,0,0,0
Spule003_Image0307.jpg,0,1,0,1
Spule003_Image0308.jpg,0,1,0,1
Spule003_Image0309.jpg,0,0,0,0
Spule003_Image0310.jpg,0,0,0,0
Spule003_Image0311.jpg,0,1,0,1
Spule003_Image0312.jpg,0,1,0,1
Spule003_Image0313.jpg,0,0,0,0
Spule003_Image0314.jpg,0,0,0,0
Spule003_Image0315.jpg,0,1,0,1
Spule003_Image0316.jpg,0,1,0,1
Spule003_Image0317.jpg,0,0,0,0
Spule003_Image0318.jpg,0,0,0,0
Spule003_Image0319.jpg,0,1,0,1
Spule003_Image0320.jpg,0,1,0,1
Spule003_Image0321.jpg,0,0,0,0
Spule003_Image0322.jpg,0,0,0,0
Spule003_Image0323.jpg,0,1,0,1
Spule003_Image0324.jpg,0,1,0,1
Spule003_Image0325.jpg,0,0,0,0
Spule003_Image0326.jpg,0,0,0,0
Spule003_Image0327.jpg,0,1,0,1
Spule003_Image0328.jpg,0,1,0,1
Spule003_Image0329.jpg,0,0,0,0
Spule003_Image0330.jpg,0,0,0,0
Spule003_Image0331.jpg,0,1,0,1
Spule003_Image0332.jpg,0,1,0,1
Spule003_Image0333.jpg,0,0,0,0
Spule003_Image0334.jpg,0,0,0,0
Spule003_Image0335.jpg,0,1,0,1
Spule003_Image0336.jpg,0,1,0,1
Spule003_Image0337.jpg,0,0,0,0
Spule003_Image0338.jpg,0,0,0,0
Spule003_Image0339.jpg,0,1,0,1
Spule003_Image0340.jpg,0,1,0,1
Spule003_Image0341.jpg,0,0,0,0
Spule003_Image0342.jpg,0,0,0,0
Spule003_Image0343.jpg,0,1,0,1
Spule003_Image0344.jpg,0,1,0,1
Spule003_Image0345.jpg,0,0,0,0
Spule003_Image0346.jpg,0,0,0,0
Spule003_Image0347.jpg,0,1,0,1
Spule003_Image0348.jpg,0,1,0,1
Spule003_Image0349.jpg,0,0,0,0
Spule003_Image0350.jpg,0,0,0,0
Spule003_Image0351.jpg,0,1,0,1
Spule003_Image0352.jpg,0,1,0,1
Spule003_Image0353.jpg,0,0,0,0
Spule003_Image0354.jpg,0,0,0,0
Spule003_Image0355.jpg,0,1,0,1
Spule003_Image0356.jpg,0,1,0,1
Spule003_Image0357.jpg,0,0,0,0
Spule003_Image0358.jpg,0,0,0,0
Spule003_Image0359.jpg,0,1,0,1
Spule003_Image0360.jpg,0,1,0,1
Spule003_Image0361.jpg,0,0,0,0
Spule003_Image0362.jpg,0,0,0,0
Spule003_Image0363.jpg,0,1,0,1
Spule003_Image0364.jpg,0,1,0,1
Spule003_Image0365.jpg,0,0,0,0
